Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
04/10/2024,-0.10,-0.24%,41.55,41.95,41.15,41.50,41.64,"6,764,300","281,639,180"
03/10/2024,-1.80,-4.15%,43.00,43.25,41.60,41.60,42.21,"26,887,200","1,134,785,190"
02/10/2024,-0.05,-0.12%,43.05,43.45,42.85,43.40,43.13,"7,970,100","343,775,375"
01/10/2024,0.65,1.52%,42.90,44.10,42.90,43.45,43.62,"11,220,500","489,444,920"
30/09/2024,-0.60,-1.38%,43.50,43.50,42.55,42.80,42.87,"9,129,115","391,354,283"
27/09/2024,-1.00,-2.25%,44.50,44.60,43.00,43.40,43.68,"16,363,400","714,811,640"
26/09/2024,0.25,0.57%,44.20,44.60,44.10,44.40,44.35,"12,683,816","562,413,908"
25/09/2024,-0.10,-0.23%,44.40,44.40,43.80,44.15,44.06,"10,672,959","470,201,960"
24/09/2024,0.60,1.37%,43.65,44.25,43.45,44.25,43.89,"11,658,325","503,533,288"
23/09/2024,-0.10,-0.23%,43.80,44.10,43.15,43.65,43.44,"7,476,000","324,818,915"
20/09/2024,-0.40,-0.91%,44.20,44.90,43.70,43.75,44.14,"25,318,420","1,117,432,805"
19/09/2024,0.25,0.57%,43.90,44.40,43.75,44.15,44.06,"10,063,140","443,052,165"
18/09/2024,-0.10,-0.23%,44.10,45.15,43.90,43.90,44.45,"16,300,314","720,585,958"
17/09/2024,2.25,5.39%,41.75,44.00,41.70,44.00,43.11,"15,846,303","683,092,159"
16/09/2024,-1.25,-2.91%,42.85,42.90,41.75,41.75,42.31,"10,551,100","447,897,290"
13/09/2024,-0.10,-0.23%,43.05,43.40,42.70,43.00,43.03,"10,490,005","451,722,129"
12/09/2024,0.10,0.23%,43.40,43.50,43.10,43.10,43.26,"5,663,464","245,007,870"
11/09/2024,0.20,0.47%,42.55,43.15,41.75,43.00,42.50,"13,399,068","569,517,670"
10/09/2024,-0.20,-0.47%,43.15,43.55,42.15,42.80,42.88,"20,330,631","872,624,531"
09/09/2024,-0.90,-2.05%,43.65,43.65,43.00,43.00,43.31,"10,300,900","446,113,110"
